model.name,model.id,firm.id,cdid,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y
MZRX3 ,357,4,2,1527,-4.835582199482046,2.4767368421052636,0,2.1390000000000002,1.008,0.430622009569378,1,8.099515025420873e-5,0.8713951297416886,-1.7330739244715172
MB220/,293,9,2,1528,3.231403446450969,1.8838947368421053,0,1.627,1.295,0.3955749245725779,1,3.8358412330954856e-5,0.8713951297416886,-2.480489343449179
MB2200,294,9,2,1529,3.5806857431016876,1.8491578947368421,0,1.597,1.295,0.38625204582651385,1,8.74419422426045e-5,0.8713951297416886,-1.656488148035427
MB250/,298,9,2,1530,5.50652306367585,1.7634736842105265,0,1.5230000000000001,1.295,0.4969927192149415,1,4.789673411378588e-5,0.8713951297416886,-2.2584158831948127
MB280S,304,9,2,1531,10.973030240709342,1.757684210526316,1,1.518,1.3896,0.46367395156526875,1,1.910301680561457e-4,0.8713951297416886,-0.8750318404345379
OP31  ,389,26,2,1532,-6.859505644458121,2.5450526315789475,0,2.198,1.0044,0.3995737879595099,1,1.2922887576738802e-5,0.8713951297416886,-3.5684632339122313
PG504 ,393,14,2,1533,-2.8260128214916147,2.1386315789473684,0,1.847,1.1682000000000001,0.38811881188118813,1,4.631433971663419e-5,0.8713951297416886,-2.2920115777034056
PSRDST,442,12,2,1534,-2.7781659315394602,2.4570526315789474,0,2.122,1.0205000000000002,0.4308160162189559,1,2.2679521179176862e-4,0.8713951297416886,-0.7034157443451452
PS911T,427,12,2,1535,5.583078087599294,2.1201052631578947,0,1.831,1.0495999999999999,0.6367713004484304,1,7.676078006183059e-5,0.8713951297416886,-1.7867693705108039
RNR12 ,472,24,2,1536,-6.270988898046638,2.4593684210526314,0,2.1239999999999997,1.1245,0.3560975609756098,1,4.4937070519113274e-5,0.8713951297416886,-2.3222001258047715
SA99RE,484,11,2,1537,-2.682472151635155,2.0541052631578944,0,1.7739999999999998,1.1524,0.37254901960784315,1,4.568431231776824e-5,0.8713951297416886,-2.3057082403013016
TYCORO,503,1,2,1540,-6.543716170773911,2.6897894736842107,0,2.323,0.948,0.45012787723785164,1,0.0015955224099280596,0.8713951297416886,1.2474932873816087
TYCORO,503,1,2,1542,-6.055677893261949,2.6550526315789478,0,2.293,0.9405,0.4470046082949309,1,7.249271072951312e-4,0.8713951297416886,0.458607904191493
TYMKII,511,1,2,1543,-5.61548650570214,2.474421052631579,0,2.137,1.1008,0.42082429501084595,1,8.753571376243572e-4,0.8713951297416886,0.6471687564224258
VWBEET,540,7,2,1545,-6.979122869338505,2.802105263157895,0,2.42,0.9699,0.3191489361702127,1,0.005281226648693792,0.8713951297416886,2.444450465599963
VWSQBA,554,7,2,1546,-5.184864496132763,2.580947368421053,0,2.229,1.1008,0.24062933826931976,1,7.256890008937597e-4,0.8713951297416886,0.45965834567547414
VW411 ,538,7,2,1547,-3.9264912903911364,2.0610526315789475,0,1.78,1.1946,0.3282937365010799,1,4.7709191074123456e-4,0.8713951297416886,0.04024595337243664
VV144 ,518,6,2,1548,-3.172902773644724,2.1224210526315788,0,1.8329999999999997,1.2627,0.37451737451737455,1,1.498439583302809e-4,0.8713951297416886,-1.1178687291130096
VV164 ,519,6,2,1549,-1.306874065510753,1.9151578947368422,0,1.654,1.2648000000000001,0.4332874828060523,1,1.4873042153228525e-4,0.8713951297416886,-1.1253277881345927
AMGREM,23,15,3,373,-7.036194294830983,2.06780412371134,0,1.807,1.1785999999999999,0.3785011355034065,2,0.001904092529237464,0.8857763924476445,1.4079285921509603
AMHORN,24,15,3,375,-6.484392493029182,2.0792474226804125,0,1.8170000000000002,1.3135,0.35038542396636296,2,0.0012887244306388583,0.8857763924476445,1.0175759753908054
AMJAVL,25,15,3,377,-5.254662763299451,1.9236185567010304,0,1.6809999999999998,1.4667999999999999,0.3486750348675035,2,3.849754505503944e-4,0.8857763924476445,-0.1906526518575724
AMMATA,26,15,3,379,-5.3357438443805325,1.8286391752577318,0,1.598,1.6301999999999999,0.30404378230465184,2,6.244292074034842e-4,0.8857763924476445,0.29300574499040977
AMAMBS,18,15,3,381,-1.7141222227589115,1.6947525773195875,1,1.481,1.6614,0.39861812383736384,2,4.219499277115332e-4,0.8857763924476445,-0.09894556702414636
BKAPOL,37,19,3,382,-5.842500601137289,1.9487938144329895,0,1.703,1.4454,0.31725888324873097,2,5.250433015073219e-4,0.8857763924476445,0.11964851894385387
BKCENT,38,19,3,384,-4.876284384921073,1.5219587628865978,0,1.33,1.6614,0.39682539682539686,2,0.0034897722555433087,0.8857763924476445,2.013759537467748
BKLSAB,45,19,3,387,-2.7569150155517033,1.3995154639175258,0,1.223,1.8,0.35427491733585265,2,0.0020426430381196414,0.8857763924476445,1.4781676358771128
BKCNTU,40,19,3,389,-1.8740321326688214,1.3285670103092784,0,1.161,1.8,0.40425040425040426,2,7.196638944158948e-4,0.8857763924476445,0.43495207039946493
BKELCT,41,19,3,390,-0.6623204209571085,1.29080412371134,0,1.128,1.8399999999999999,0.49115913555992136,2,0.002141155756595428,0.8857763924476445,1.525268816096177
BKRIVE,50,19,3,391,-0.0024105110471985824,1.2976701030927833,0,1.134,1.7920000000000003,0.5572893446277307,2,3.9953334573927487e-4,0.8857763924476445,-0.15353498890106998
CDCALA,86,19,3,392,1.8376795790428915,1.2656288659793815,0,1.106,1.832,0.44417524732485364,2,1.0199115360941324e-4,0.8857763924476445,-1.5189461391045356
CDDEVI,89,19,3,393,2.878220119583432,1.2564742268041238,0,1.098,1.832,0.44132397191574724,2,0.002893771740219585,0.8857763924476445,1.8264838113170612
CDELDR,91,19,3,394,4.815157056520366,1.1225876288659795,0,0.9810000000000001,1.7760000000000002,0.48155737704918034,2,7.186618760646444e-4,0.8857763924476445,0.4335587580721487
CDFLTW,92,19,3,395,5.727319218682531,1.2530412371134019,0,1.095,1.8559999999999999,0.43120344962759705,2,3.1928599035199474e-4,0.8857763924476445,-0.3777449966790227
CVVEGA,150,19,3,396,-7.060969069605758,2.3493092783505154,0,2.053,1.1418000000000001,0.32447048219918884,2,0.004842454086087691,0.8857763924476445,2.341344694480001
CVNOVA,146,19,3,397,-6.340248348885036,2.0014329896907213,0,1.7489999999999999,1.4235,0.3262642740619902,2,0.004730170772556149,0.8857763924476445,2.317884365660608
CVCAMA,130,19,3,405,-5.497906006542695,1.8561030927835047,0,1.6219999999999999,1.4175,0.3206155819172812,2,0.0015115017392175669,0.8857763924476445,1.177026745567403
CVMNTC,143,19,3,407,-4.069978078614766,1.7622680412371132,0,1.54,1.6458,0.39051979531376246,2,0.003995619748350249,0.8857763924476445,2.1491217578619946
CVBELA,128,19,3,408,-4.448356456993145,1.6260927835051546,0,1.421,1.7760000000000002,0.25673940949935814,2,5.086960878340658e-4,0.8857763924476445,0.08801854197414727
CVIMPA,140,19,3,410,-3.3109690696057577,1.4372783505154638,0,1.256,1.7760000000000002,0.35041082648622524,2,0.006812894544725805,0.8857763924476445,2.6827401328085125
CVCAPR,131,19,3,411,-2.608266366903056,1.416680412371134,0,1.238,1.7760000000000002,0.35919540229885055,2,0.002755163973145908,0.8857763924476445,1.7774000188910115
CVCORV,139,19,3,413,0.930021921385233,1.6649999999999998,0,1.455,1.2765,0.571256764882742,2,4.1945919638128234e-4,0.8857763924476445,-0.10486596539913506
CRNEWP,121,16,3,414,-2.344752853389542,1.349164948453608,0,1.1789999999999998,1.848,0.44047619047619047,2,0.0010072145321290027,0.8857763924476445,0.7711116915635605
CRNEWY,122,16,3,415,-0.5069150155517033,1.3411546391752578,0,1.1720000000000002,1.848,0.49368541905855334,2,1.5634349189080863e-4,0.8857763924476445,-1.091776761529287
DGCOLT,159,16,3,416,-6.272680781317469,2.3996597938144326,0,2.097,1.0168,0.4058679706601467,2,5.084956841638156e-4,0.8857763924476445,0.08762450875767858
DGDART,162,16,3,418,-6.121779880416568,2.0586494845360823,0,1.799,1.428,0.3264604810996563,2,0.003535263888690076,0.8857763924476445,2.02671100650229
DGCHLN,157,16,3,421,-4.979887988524677,1.669577319587629,0,1.459,1.5323,0.4754358161648178,2,3.470132695858801e-4,0.8857763924476445,-0.29446919921093073
DGCORN,161,16,3,422,-5.304212312849001,1.702762886597938,0,1.488,1.6614,0.3052325581395349,2,0.0019672769435577376,0.8857763924476445,1.4405733840648933
DGPOLA,171,16,3,427,-3.362770871407559,1.5047938144329893,0,1.315,1.816,0.3880983182406209,2,0.0011579180921570593,0.8857763924476445,0.9105467041617441
DGMONA,169,16,3,428,-2.261419520056208,1.4292680412371135,0,1.249,1.832,0.4228855721393035,2,2.1393091799195522e-4,0.8857763924476445,-0.7781790695233486
FDPINT,229,18,3,430,-7.209617718254406,2.4717525773195876,0,2.16,1.1549999999999998,0.2553191489361702,2,0.006877739446599579,0.8857763924476445,2.6922130888205063
FDMAVE,226,18,3,433,-6.569978078614766,2.2611958762886597,0,1.9760000000000002,1.3560999999999999,0.30445813700616164,2,0.004019410526918507,0.8857763924476445,2.1550583164580663
FDTORI,238,18,3,435,-5.678086186722875,1.739381443298969,0,1.52,1.6960000000000002,0.2571987699189265,2,7.643109692380367e-4,0.8857763924476445,0.4951425148435291
FDMUST,228,18,3,438,-5.545203303839992,1.9465051546391752,0,1.701,1.455,0.3171953255425709,2,0.001333371505461,0.8857763924476445,1.0516337608117388
FDGRAN,220,18,3,439,-5.126284384921073,1.9430721649484535,0,1.698,1.455,0.3163503163503163,2,0.003929744199029474,0.8857763924476445,2.1324973941313043
FDCST5,210,18,3,442,-3.639797898434587,1.5047938144329893,0,1.315,1.7600000000000002,0.38925843803892585,2,4.4459554244979173e-4,0.8857763924476445,-0.046667243807164915
FDLTD ,222,18,3,443,-2.8470051056417933,1.4864845360824739,0,1.299,1.7600000000000002,0.38470903335768203,2,0.0031618975364663105,0.8857763924476445,1.9150953932766397
IMIMPE,265,16,3,444,4.1327246240879365,1.2736391752577318,1,1.113,1.888,0.4270109235352532,2,1.8335504373094373e-4,0.8857763924476445,-0.932407816410251
LCCONT,277,18,3,445,5.071913813277124,1.3468762886597938,1,1.177,1.8399999999999999,0.433749257278669,2,7.249602771296468e-4,0.8857763924476445,0.4422846438795096
LCMARK,278,18,3,446,8.472814714178025,1.2564742268041238,1,1.098,1.7920000000000003,0.42379788101059496,2,9.371734493766014e-4,0.8857763924476445,0.6990361571937491
MCCOME,320,18,3,448,-6.430338438975127,2.4156804123711333,0,2.1109999999999998,1.3702999999999999,0.30724213606437456,2,0.0011236776936400462,0.8857763924476445,0.8805300205944686
MCMONT,330,18,3,450,-5.407815916452604,1.8320721649484537,0,1.6010000000000002,1.6848,0.253234241673548,2,0.0016418500121673657,0.8857763924476445,1.2597467219324212
MCCOUG,321,18,3,451,-4.166824925461614,1.6215154639175258,0,1.417,1.5,0.49469964664310956,2,8.24117150259809e-4,0.8857763924476445,0.5704804731411732
MCMONT,330,18,3,452,-2.840248348885037,1.3812061855670104,0,1.207,1.864,0.38106508875739653,2,2.781316652113543e-4,0.8857763924476445,-0.5157376018699011
MCMARQ,327,18,3,453,-1.292951051587739,1.5013608247422676,0,1.3119999999999998,1.784,0.38195220013401826,2,0.0011237063227357963,0.8857763924476445,0.8805554983014767
ODOMEG,380,19,3,455,-5.81322132185801,1.9362061855670105,0,1.6920000000000002,1.4454,0.31446540880503143,2,7.275512102950228e-4,0.8857763924476445,0.4458521694182185
ODCUTL,376,19,3,457,-4.696104204740893,1.576886597938144,0,1.378,1.6247,0.4754358161648178,2,0.004964557179461487,0.8857763924476445,2.3662471647669348
ODDELT,377,19,3,459,-2.7726807813174688,1.4590206185567007,0,1.275,1.8,0.37709168041480084,2,0.0011265549177629224,0.8857763924476445,0.8830872901641067
OD98  ,370,19,3,461,-0.8154735741102623,1.391505154639175,0,1.216,1.848,0.4975674480318443,2,0.0016467885311842426,0.8857763924476445,1.262750106259416
ODTRND,387,19,3,462,0.49308498444829674,1.3262783505154638,0,1.159,1.816,0.5371723248818221,2,6.574814984468716e-4,0.8857763924476445,0.3445844051035776
PLVALA,421,16,3,465,-6.250158258794947,2.0472061855670103,0,1.7890000000000001,1.3916,0.331588132635253,2,0.004863109978671324,0.8857763924476445,2.345601206236055
PLBARC,405,16,3,467,-5.151059159695848,1.7039072164948452,0,1.489,1.4667999999999999,0.47770700636942676,2,2.540259665898453e-4,0.8857763924476445,-0.6063957268461042
PLSATL,418,16,3,469,-5.401059159695848,1.6981855670103092,0,1.484,1.6906,0.30434782608695654,2,0.002215705921928456,0.8857763924476445,1.5594941130417492
PLFURY,410,16,3,473,-3.709617718254407,1.4681752577319584,0,1.283,1.7920000000000003,0.3880983182406209,2,3.0385490774273894e-4,0.8857763924476445,-0.4272819089969433
PTVNTU,466,19,3,475,-6.17358168221837,1.9739690721649483,0,1.725,1.4454,0.3201024327784891,2,0.0010838832505475316,0.8857763924476445,0.8444732544442148
PTLEMA,459,19,3,477,-5.189347447984136,1.702762886597938,0,1.488,1.6536000000000002,0.27739251040221913,2,0.002975579381325241,0.8857763924476445,1.8543618297355717
PTFIRB,452,19,3,480,-5.241149249785938,1.935061855670103,0,1.691,1.4282,0.31655587211142766,2,7.270788302151476e-4,0.8857763924476445,0.44520268455495327
PTCATL,450,19,3,482,-3.2704285290652173,1.481907216494845,0,1.295,1.8,0.35427491733585265,2,0.0024864799095320575,0.8857763924476445,1.6747910789958311
PTBNNV,448,19,3,483,-2.385293393930082,1.3125463917525773,0,1.147,1.8,0.39233787214401106,2,5.634635480038363e-4,0.8857763924476445,0.1902704235324375
PTGRNP,457,19,3,485,-1.4393474479841348,1.3651855670103092,0,1.193,1.7143,0.5714285714285713,2,0.0020708283828855265,0.8857763924476445,1.491871771867495
DTLB12,196,2,3,1557,-6.817725826362515,2.8768453608247424,0,2.5140000000000002,0.9059999999999999,0.428481411468179,2,8.193790349131823e-4,0.8857763924476445,0.5647145595768848
DTPL61,200,2,3,1558,-5.015924024560713,2.4408556701030926,0,2.133,1.0836,0.42712461470717744,2,0.0010809058245895304,0.8857763924476445,0.841722475747428
FT850 ,243,17,3,1560,-5.592500601137289,2.817340206185567,0,2.462,0.7896000000000001,0.26332288401253917,2,1.7904636482056715e-4,0.8857763924476445,-0.9561874256636553
FT128 ,241,17,3,1561,-6.58349159212828,2.680020618556701,0,2.342,0.9702000000000001,0.27298050139275765,2,2.7860404529122943e-4,0.8857763924476445,-0.5140406379988125
FT124 ,239,17,3,1563,-6.04295105158774,2.6250927835051545,0,2.294,1.0368000000000002,0.36800785083415116,2,3.789919695386421e-4,0.8857763924476445,-0.20631720300257417
HDCIVI,257,3,3,1564,-6.919077177713866,2.9729690721649478,0,2.598,0.756,0.3255208333333333,2,2.604245694899727e-4,0.8857763924476445,-0.5815189605445834
MZ808 ,349,4,3,1565,-5.916824925461614,2.7349484536082467,0,2.3899999999999997,1.008,0.3160493827160494,2,8.687499105340759e-5,0.8857763924476445,-1.6793620184055325
MB220 ,292,9,3,1568,4.378220119583432,1.786298969072165,0,1.561,1.295,0.39864864864864863,2,3.94508939435148e-5,0.8857763924476445,-2.468775512107838
MB220D,295,9,3,1569,4.871463362826674,1.766845360824742,0,1.544,1.295,0.3933333333333333,2,9.043931347428392e-5,0.8857763924476445,-1.6391531628793565
MB280 ,301,9,3,1570,10.069661561024873,2.0220309278350515,1,1.7670000000000001,1.295,0.395738203957382,2,1.0379478664166392e-4,0.8857763924476445,-1.501416474869794
MB450S,314,9,3,1571,19.616958858322167,1.8664020618556696,1,1.6309999999999998,1.2283,0.4944054124381993,2,1.0137562805078802e-4,0.8857763924476445,-1.524999511569538
OP53  ,391,26,3,1572,-5.8807888894255775,2.534690721649484,0,2.215,1.0206000000000002,0.3557874762808349,2,8.322478134528121e-4,0.8857763924476445,0.5802980298714795
PG504 ,393,14,3,1573,-2.2343924930291816,2.055216494845361,0,1.796,1.1682000000000001,0.32,2,2.1514765456133067e-5,0.8857763924476445,-3.075092754488413
PS914R,429,12,3,1574,-1.2906987993354875,2.5324020618556697,0,2.213,1.04,0.35530621785881256,2,1.6478907513706179e-4,0.8857763924476445,-1.0391658956741825
PS911T,427,12,3,1575,6.70479669616001,2.1925360824742266,0,1.916,1.0816,0.531958762886598,2,8.356833049428134e-5,0.8857763924476445,-1.7181675928273261
RNR12 ,472,24,3,1576,-5.910068168704856,2.414536082474227,0,2.1100000000000003,1.131,0.34400382226469184,2,4.889849554101833e-5,0.8857763924476445,-2.2540855893329272
SA992 ,480,11,3,1577,-3.101509610146298,2.0105876288659794,0,1.7570000000000001,1.1591,0.42338709677419356,2,2.390529495125897e-6,0.8857763924476445,-5.272317331824631
SBA22L,485,5,3,1578,-5.795203303839992,2.889432989690721,0,2.525,0.96,0.30851063829787234,2,2.497602313230937e-4,0.8857763924476445,-0.623330836359921
TY1600,497,1,3,1580,-6.2906987993354875,2.620515463917526,0,2.29,0.948,0.43564356435643564,2,7.01412845875263e-7,0.8857763924476445,-6.4984908461307604
TYCORO,503,1,3,1582,-5.727635736272425,2.4030927835051545,0,2.1,0.9405,0.4190064794816415,2,8.775533574772041e-4,0.8857763924476445,0.6333055404250993
TYCELI,499,1,3,1583,-4.646554655191343,2.3721958762886595,0,2.073,1.0332,0.41738382099827886,2,8.531470533503199e-4,0.8857763924476445,0.6050997088120535
TYMXMK,513,1,3,1584,-4.26367177230846,2.057505154639175,0,1.798,1.1328,0.44688644688644685,2,3.620578594025108e-4,0.8857763924476445,-0.25202818765060275
VW411 ,538,7,3,1586,-3.6555636642003524,2.1032783505154633,0,1.8379999999999999,1.2144000000000001,0.32409381663113,2,4.362072173950386e-4,0.8857763924476445,-0.06571481960907466
VV164E,520,7,3,1588,1.4705624619257751,1.8492371134020618,0,1.616,1.2648000000000001,0.4201400466822274,2,2.1743798222133154e-4,0.8857763924476445,-0.7619185486515683
VV144 ,518,7,3,1589,-1.986644745281433,2.0918350515463917,0,1.828,1.1656,0.40686823441582687,2,1.7395038577706524e-4,0.8857763924476445,-0.9850620999657789
AMGREM,23,15,4,486,-6.728965159001441,1.671751879699248,0,1.8039999999999998,1.2141,0.3775009437523594,3,0.0014613519501693072,0.8945337987542327,1.1334469129034446
AMHORN,24,15,4,488,-6.033224793889879,1.692139097744361,0,1.826,1.3277,0.35298270384751146,3,0.0016515335200590832,0.8945337987542327,1.2557891747623078
AMJAVL,25,15,4,490,-5.6782552198533685,1.5855695488721804,0,1.7109999999999999,1.4896,0.34855350296270476,3,2.4462466730766554e-4,0.8945337987542327,-0.6539453008925342
AMMATA,26,15,4,492,-5.570750148859453,1.4326654135338346,0,1.546,1.677,0.29197080291970806,3,0.0010830093502222594,0.8945337987542327,0.83382851399631
AMAMBS,18,15,4,494,-2.513955017013611,1.397451127819549,1,1.508,1.6280000000000001,0.3895092183848351,3,2.2892019564399482e-4,0.8945337987542327,-0.7202969144186167
BKAPOL,37,19,4,495,-5.55452296833207,1.5494285714285714,0,1.672,1.46,0.30712530712530717,3,6.84684308069618e-4,0.8945337987542327,0.37528750130146094
BKCENT,38,19,4,497,-3.980486457175884,1.2000657894736841,0,1.295,1.6906,0.3856041131105398,3,0.002172247537031618,0.8945337987542327,1.529847275287529
BKLSAB,45,19,4,500,-2.927748120461887,1.1046165413533833,0,1.192,1.8079999999999998,0.34586119437399127,3,0.0028373813803770744,0.8945337987542327,1.7969664900451328
BKRIVE,50,19,4,503,-0.24417814074586452,0.9442988721804509,0,1.019,1.816,0.4593175853018373,3,2.519822192494739e-4,0.8945337987542327,-0.6243118401100869
CDDEVI,89,19,4,505,4.6686007639194536,0.9887800751879697,0,1.067,1.848,0.40739268680445145,3,0.0026080570767665788,0.8945337987542327,1.7126904414720174
CDELDR,91,19,4,506,6.717282305501598,0.8460695488721806,0,0.913,1.7920000000000003,0.42338709677419356,3,5.111547733511699e-4,0.8945337987542327,0.0830020610159119
CVVEGA,150,19,4,508,-6.680283617419291,1.8385563909774436,0,1.984,1.1616,0.3165892781764457,3,0.004507907974861698,0.8945337987542327,2.259918094613357
CVNOVA,146,19,4,510,-5.998742035269189,1.544795112781955,0,1.6670000000000003,1.4381,0.3132832080200501,3,0.004295110293605339,0.8945337987542327,2.211562147025922
CVCAMA,130,19,4,515,-5.347626416607931,1.2704943609022556,0,1.371,1.47,0.4381988516168026,3,0.0019007566573303791,0.8945337987542327,1.396336959979645
